,x,y,Infection label,Movement Rate,Infection Rate,Mutation,Susceptibility
175,0.2261304125306529,3.6441151972353296,0,0.1,0.0,0,1
176,3.215111342613356,5.707112724179589,0,0.1,0.0,0,1
177,3.3375026038905813,0.8954131040912194,0,0.1,0.0,0,1
178,4.877479818725604,2.4040052918867705,0,0.1,0.0,0,1
179,0.5572865439172852,4.37669742171216,0,0.1,0.0,0,1
180,4.342876281675626,3.615260065856992,0,0.1,0.0,0,1
181,2.8823279224128386,3.934267303178205,1,0.08,1.5,2,1
182,0.7995249653541086,0.37513950419300146,0,0.1,0.0,0,1
183,4.0853537474477,4.974588576831856,1,0.08,1.0,1,1
184,2.8711946339082806,5.235332680552466,0,0.1,0.0,0,1
185,4.309253738413192,4.796480821051863,1,0.08,1.0,1,1
186,2.8288761780350944,0.1423337454494411,0,0.1,0.0,0,1
187,1.015923815556844,4.007702541168342,0,0.1,0.0,0,1
188,4.457863784702158,0.4568245447112278,0,0.1,0.0,0,1
189,1.2830270422468943,5.0772798712057,0,0.1,0.0,0,1
190,0.4462247587918815,4.889789953579771,0,0.1,0.0,0,1
191,2.964028082512891,4.966283312112225,0,0.1,0.0,0,1
192,1.1830173415335368,1.6483209832105687,0,0.1,0.0,0,1
193,2.9108009241683934,0.2619115988691836,0,0.1,0.0,0,1
194,5.176043092965369,0.23309025677048845,0,0.1,0.0,0,1
195,1.3592714077757246,4.563266753881383,0,0.1,0.0,0,1
196,4.410753570269716,2.3065598838403947,0,0.1,0.0,0,1
197,1.964289879744284,1.980967327628506,0,0.1,0.0,0,1
198,1.6599593237013077,3.7440519550124733,0,0.1,0.0,0,1
199,0.48107531783817925,4.071433498733936,0,0.1,0.0,0,1
200,0.2571647983878571,0.9315919875275611,0,0.1,0.0,0,1
201,3.8329574498473815,2.6031585486360918,0,0.1,0.0,0,1
202,1.4963455106361034,4.298678134323681,0,0.1,0.0,0,1
203,4.331949712039505,4.50910481176888,1,0.08,1.0,1,1
204,3.682175167261703,3.8177382885835884,0,0.1,0.0,0,1
205,4.069458658000041,2.413908820651188,0,0.1,0.0,0,1
206,2.390865408662062,0.07414821785271575,0,0.1,0.0,0,1
207,1.8679532817409255,1.8942367988254514,0,0.1,0.0,0,1
208,0.0885773044877074,5.181800713395402,0,0.1,0.0,0,1
209,3.3680261522001316,1.63131479428228,0,0.1,0.0,0,1
210,2.810569603204143,2.3758166666347744,0,0.1,0.0,0,1
211,1.6308378357389495,2.1189529820326243,0,0.1,0.0,0,1
212,4.487807068401567,1.8403433262630844,0,0.1,0.0,0,1
213,0.2640904075976651,1.6965016946735971,0,0.1,0.0,0,1
214,2.4353801266905464,5.025410660263219,0,0.1,0.0,0,1
215,3.6232733713556464,3.854747939530821,1,0.08,1.5,2,1
216,3.472409095840197,2.4865837401965196,0,0.1,0.0,0,1
217,1.7970941268534408,3.4739093146284787,0,0.1,0.0,0,1
218,2.835706074144369,2.309140151902544,0,0.1,0.0,0,1
219,1.8649582751553484,0.8929394941727951,0,0.1,0.0,0,1
220,0.7603650629099372,0.17041368951483293,0,0.1,0.0,0,1
221,3.153634357783744,3.2979174087278134,0,0.1,0.0,0,1
222,2.744999029893104,5.054811263085519,0,0.1,0.0,0,1
223,2.42245784351305,0.5956549867203167,0,0.1,0.0,0,1
224,1.4441331910782054,3.8057229130981693,0,0.1,0.0,0,1
225,2.647272156682493,4.165658886709148,1,0.08,1.0,1,1
226,4.451536903096373,5.470824374992846,1,0.08,1.0,1,1
227,3.7029743762635263,5.839869525320989,0,0.1,0.0,0,1
228,0.2972547476175287,1.5789945302442703,0,0.1,0.0,0,1
229,4.395861051785177,4.588720570178024,1,0.08,1.0,1,1
230,1.045209583972212,2.4013043811246053,0,0.1,0.0,0,1
231,1.455959247074336,2.1735158705621593,0,0.1,0.0,0,1
232,2.2082484898068984,5.418893660339341,0,0.1,0.0,0,1
233,2.7959101512108315,5.207940110844609,0,0.1,0.0,0,1
234,0.11791712197136572,5.320350479045308,0,0.1,0.0,0,1
